departure,arrival,price,departure date,arrival date,transfer type,link,transfer_number,duration,downloaded_date
Paris,Cologne,49.99,2024-04-19T21:30:00+02:00,2024-04-20T05:00:00+02:00,direct,https://shop.flixbus.ua/search?departureCity=40de8964-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897,0,7.5,19.04.2024
Paris,Cologne,69.99,2024-04-19T21:30:00+02:00,2024-04-20T05:30:00+02:00,direct,https://shop.flixbus.ua/search?departureCity=40de8964-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897,0,8.0,19.04.2024
Paris,Cologne,49.99,2024-04-19T22:00:00+02:00,2024-04-20T03:55:00+02:00,direct,https://shop.flixbus.ua/search?departureCity=40de8964-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897,0,5.916666666666667,19.04.2024
Paris,Cologne,84.99,2024-04-19T23:00:00+02:00,2024-04-20T07:50:00+02:00,direct,https://shop.flixbus.ua/search?departureCity=40de8964-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897,0,8.833333333333334,19.04.2024
Paris,Cologne,84.99,2024-04-19T23:00:00+02:00,2024-04-20T08:25:00+02:00,direct,https://shop.flixbus.ua/search?departureCity=40de8964-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897,0,9.416666666666666,19.04.2024
Brussel,Cologne,21.99,2024-04-19T12:20:00+02:00,2024-04-19T16:50:00+02:00,direct,https://shop.flixbus.ua/search?departureCity=40de6287-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897,0,4.5,19.04.2024
Brussel,Cologne,24.99,2024-04-19T15:55:00+02:00,2024-04-19T19:55:00+02:00,direct,https://shop.flixbus.ua/search?departureCity=40de6287-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897,0,4.0,19.04.2024
Brussel,Cologne,39.99,2024-04-19T16:15:00+02:00,2024-04-19T20:50:00+02:00,direct,https://shop.flixbus.ua/search?departureCity=40de6287-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897,0,4.583333333333333,19.04.2024
Brussel,Cologne,18.99,2024-04-19T20:25:00+02:00,2024-04-19T23:59:00+02:00,direct,https://shop.flixbus.ua/search?departureCity=40de6287-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897,0,3.566666666666667,19.04.2024
Brussel,Cologne,21.99,2024-04-19T22:10:00+02:00,2024-04-20T02:40:00+02:00,direct,https://shop.flixbus.ua/search?departureCity=40de6287-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897,0,4.5,19.04.2024
Brussel,Cologne,18.99,2024-04-20T01:15:00+02:00,2024-04-20T05:00:00+02:00,direct,https://shop.flixbus.ua/search?departureCity=40de6287-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897,0,3.75,19.04.2024
Brussel,Cologne,18.99,2024-04-20T01:15:00+02:00,2024-04-20T05:30:00+02:00,direct,https://shop.flixbus.ua/search?departureCity=40de6287-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897,0,4.25,19.04.2024
Brussel,Cologne,39.99,2024-04-20T03:25:00+02:00,2024-04-20T07:50:00+02:00,direct,https://shop.flixbus.ua/search?departureCity=40de6287-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897,0,4.416666666666667,19.04.2024
Brussel,Cologne,39.99,2024-04-20T03:25:00+02:00,2024-04-20T08:25:00+02:00,direct,https://shop.flixbus.ua/search?departureCity=40de6287-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897,0,5.0,19.04.2024
Amsterdam,Aachen,37.48,2024-04-19T14:10:00+02:00,2024-04-19T19:40:00+02:00,direct#direct,https://shop.flixbus.ua/search?departureCity=40dde3b8-8646-11e6-9066-549f350fcb0c&arrivalCity=40da8ddc-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897,1,5.5,19.04.2024
Amsterdam,Aachen,44.99,2024-04-19T16:40:00+02:00,2024-04-19T22:05:00+02:00,direct,https://shop.flixbus.ua/search?departureCity=40dde3b8-8646-11e6-9066-549f350fcb0c&arrivalCity=40da8ddc-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897,0,5.416666666666667,19.04.2024
Amsterdam,Aachen,11.99,2024-04-19T18:40:00+02:00,2024-04-19T22:40:00+02:00,direct,https://shop.flixbus.ua/search?departureCity=40dde3b8-8646-11e6-9066-549f350fcb0c&arrivalCity=40da8ddc-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897,0,4.0,19.04.2024
Amsterdam,Aachen,11.99,2024-04-19T19:05:00+02:00,2024-04-19T22:40:00+02:00,direct,https://shop.flixbus.ua/search?departureCity=40dde3b8-8646-11e6-9066-549f350fcb0c&arrivalCity=40da8ddc-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897,0,3.5833333333333335,19.04.2024
Luxembourg,Aachen,25.98,2024-04-19T13:15:00+02:00,2024-04-19T18:10:00+02:00,direct#direct,https://shop.flixbus.ua/search?departureCity=40da71d6-8646-11e6-9066-549f350fcb0c&arrivalCity=40da8ddc-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897,1,4.916666666666667,19.04.2024
Luxembourg,Aachen,22.98,2024-04-20T02:10:00+02:00,2024-04-20T10:30:00+02:00,direct#direct,https://shop.flixbus.ua/search?departureCity=40da71d6-8646-11e6-9066-549f350fcb0c&arrivalCity=40da8ddc-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897,1,8.333333333333334,19.04.2024
Luxembourg,Aachen,77.98,2024-04-20T03:40:00+02:00,2024-04-20T12:25:00+02:00,direct#direct,https://shop.flixbus.ua/search?departureCity=40da71d6-8646-11e6-9066-549f350fcb0c&arrivalCity=40da8ddc-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897,1,8.75,19.04.2024
Rotterdam,Aachen,24.99,2024-04-19T18:35:00+02:00,2024-04-19T22:05:00+02:00,direct,https://shop.flixbus.ua/search?departureCity=40dee83e-8646-11e6-9066-549f350fcb0c&arrivalCity=40da8ddc-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897,0,3.5,19.04.2024
Paris,Aachen,38.98,2024-04-19T16:50:00+02:00,2024-04-20T01:25:00+02:00,direct#direct,https://shop.flixbus.ua/search?departureCity=40de8964-8646-11e6-9066-549f350fcb0c&arrivalCity=40da8ddc-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897,1,8.583333333333334,19.04.2024
Paris,Aachen,45.98,2024-04-19T18:55:00+02:00,2024-04-20T03:50:00+02:00,direct#direct,https://shop.flixbus.ua/search?departureCity=40de8964-8646-11e6-9066-549f350fcb0c&arrivalCity=40da8ddc-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897,1,8.916666666666666,19.04.2024
Paris,Aachen,51.99,2024-04-19T21:30:00+02:00,2024-04-20T03:50:00+02:00,direct,https://shop.flixbus.ua/search?departureCity=40de8964-8646-11e6-9066-549f350fcb0c&arrivalCity=40da8ddc-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897,0,6.333333333333333,19.04.2024
Paris,Aachen,0.0,2024-04-20T02:40:00+02:00,2024-04-20T12:25:00+02:00,direct#direct,https://shop.flixbus.ua/search?departureCity=40de8964-8646-11e6-9066-549f350fcb0c&arrivalCity=40da8ddc-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897,1,9.75,19.04.2024
Brussel,Aachen,17.99,2024-04-19T10:30:00+02:00,2024-04-19T12:25:00+02:00,direct,https://shop.flixbus.ua/search?departureCity=40de6287-8646-11e6-9066-549f350fcb0c&arrivalCity=40da8ddc-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897,0,1.9166666666666667,19.04.2024
Brussel,Aachen,15.99,2024-04-19T12:20:00+02:00,2024-04-19T15:05:00+02:00,direct,https://shop.flixbus.ua/search?departureCity=40de6287-8646-11e6-9066-549f350fcb0c&arrivalCity=40da8ddc-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897,0,2.75,19.04.2024
Brussel,Aachen,16.99,2024-04-19T15:55:00+02:00,2024-04-19T18:10:00+02:00,direct,https://shop.flixbus.ua/search?departureCity=40de6287-8646-11e6-9066-549f350fcb0c&arrivalCity=40da8ddc-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897,0,2.25,19.04.2024
Brussel,Aachen,15.99,2024-04-19T15:55:00+02:00,2024-04-19T18:35:00+02:00,direct,https://shop.flixbus.ua/search?departureCity=40de6287-8646-11e6-9066-549f350fcb0c&arrivalCity=40da8ddc-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897,0,2.6666666666666665,19.04.2024
Brussel,Aachen,15.99,2024-04-19T16:15:00+02:00,2024-04-19T19:40:00+02:00,direct,https://shop.flixbus.ua/search?departureCity=40de6287-8646-11e6-9066-549f350fcb0c&arrivalCity=40da8ddc-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897,0,3.4166666666666665,19.04.2024
Brussel,Aachen,15.99,2024-04-19T22:10:00+02:00,2024-04-20T01:25:00+02:00,direct,https://shop.flixbus.ua/search?departureCity=40de6287-8646-11e6-9066-549f350fcb0c&arrivalCity=40da8ddc-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897,0,3.25,19.04.2024
Brussel,Aachen,15.99,2024-04-20T01:15:00+02:00,2024-04-20T03:50:00+02:00,direct,https://shop.flixbus.ua/search?departureCity=40de6287-8646-11e6-9066-549f350fcb0c&arrivalCity=40da8ddc-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897,0,2.5833333333333335,19.04.2024
